sleeve_id,path,gate_stack,n_full,n_train,n_val,n_lockbox,wr_train,wr_val,wr_lockbox,wr_full,dpt_25_train,dpt_25_val,dpt_25_lockbox,dpt_25_full,sum_25_lockbox,sum_25_full,max_dd_25_lockbox,max_dd_25_full,loss_streak_lockbox,loss_streak_full,sharpe_lockbox,sharpe_full,n_32d_proj_lockbox,n_32d_proj_full,bootstrap_p_lockbox,proj_32d,proj_full,proj_honest,objective,pass,fail_reason
J_g_2asset_eth_sol_with+g_ribbon_agrees+g_hurst_trending,J_confluence,g_2asset_eth_sol_with+g_ribbon_agrees+g_hurst_trending,7918,2422,1539,3957,0.8526011560693642,0.8408057179987004,0.716957290876927,0.782520838595605,1.7449834408456986,1.6886395275838424,2.3350342557610255,2.028908395646147,9239.730550046377,16064.896676726192,1418.8852495475012,1454.1189051317272,28,28,25.04441613589401,12.885407150378374,19800.956833537264,7918.0,0.0,46235.912503154876,16064.89667672619,16064.89667672619,146.8846055526581,False,n_32d_out_of_band
Q_g_parent_15m_slope_with+g_trend_slope_strong_with+g_rf_with,Q_parent_15m,g_parent_15m_slope_with+g_trend_slope_strong_with+g_rf_with,3453,1117,674,1662,0.8800358102059087,0.8620178041543026,0.7888086642599278,0.8326093252244425,3.5194667522992966,1.631820948826788,6.638316044770195,4.652178670210146,11032.881266408065,16063.972948235634,775.245492080182,775.2454920801811,22,22,35.5818397775065,14.008081632045718,8316.702112039155,3453.0,0.0,55208.89706992369,16063.972948235636,16063.972948235636,270.628440358439,False,n_32d_out_of_band
J_g_3asset_unanimity_with+g_trend_slope_strong_with+g_rf_with,J_confluence,g_3asset_unanimity_with+g_trend_slope_strong_with+g_rf_with,3335,1121,685,1529,0.8831400535236396,0.8817518248175182,0.7985611510791367,0.8440779610194903,3.544885391787453,2.1658028267532754,6.792094451593492,4.750375975114296,10385.112416486449,15842.503877006176,775.245492080182,775.2454920801811,22,22,30.548656542774935,14.16304551672404,7651.165781773687,3335.0,0.0,51967.44065460704,15842.503877006178,15842.503877006178,265.5873950758814,False,n_32d_out_of_band
J_g_2asset_btc_eth_with+g_tr_above_ema200+g_hurst_trending,J_confluence,g_2asset_btc_eth_with+g_tr_above_ema200+g_hurst_trending,8409,2612,1604,4193,0.8526033690658499,0.8385286783042394,0.7226329596947293,0.7851111903912474,2.020353930793144,0.859965857146887,2.1512693830328953,1.8642909055954606,9020.27252305693,15676.822225152227,1272.271921990984,1272.2719219909486,46,46,22.4680021689633,12.61316653625332,20981.90851731659,8408.999999999998,0.0,45137.737390900314,15676.822225152226,15676.822225152226,139.30196016375814,False,n_32d_out_of_band
J_g_2asset_btc_sol_with+g_tr_above_ema800+g_hurst_trending,J_confluence,g_2asset_btc_sol_with+g_tr_above_ema800+g_hurst_trending,8487,2420,1533,4534,0.8400826446280992,0.8153946510110893,0.6771063078958977,0.7485566160009426,1.6486665614482736,0.5268837953819674,2.3937908418090603,1.8441067059959537,10853.44767676228,15650.93361378766,1392.3331783895328,1584.7791833967065,31,31,20.605578238254726,10.156206243679893,22688.28361972655,8487.0,0.0,54311.00554526794,15650.933613787658,15650.933613787658,161.18586678331127,False,n_32d_out_of_band
J_g_3asset_unanimity_with+g_trend_slope_strong_with+g_tr_above_ema200,J_confluence,g_3asset_unanimity_with+g_trend_slope_strong_with+g_tr_above_ema200,3675,1218,759,1698,0.8924466338259441,0.8866930171277997,0.8274440518256773,0.8612244897959184,3.3519714750031535,1.94017480559359,5.893801281364171,4.234821363198841,10007.674575756362,15562.96850975574,775.245492080182,775.2454920801811,22,22,33.23691298579035,14.856616564211345,8496.847284141086,3675.0,0.0,50078.7294108264,15562.968509755741,15562.968509755741,242.86466444929465,False,n_32d_out_of_band
J_g_2asset_eth_sol_with+g_tr_above_ema200+g_hurst_trending,J_confluence,g_2asset_eth_sol_with+g_tr_above_ema200+g_hurst_trending,7949,2439,1555,3955,0.8536285362853628,0.8372990353697749,0.7284450063211125,0.7881494527613536,1.7989152672802757,1.4840339974969279,2.229798856031441,1.9517023120655008,8818.854475604348,15514.081678608665,1332.119643245761,1493.1090116112282,32,32,28.160701515645332,13.228163930341521,19790.94876842049,7949.0,0.0,44129.83492360086,15514.081678608665,15514.081678608665,140.22935363614258,False,n_32d_out_of_band
J_g_2asset_eth_sol_with+g_trend_slope_strong_with+g_tr_above_ema200,J_confluence,g_2asset_eth_sol_with+g_trend_slope_strong_with+g_tr_above_ema200,3720,1243,769,1708,0.8946098149637972,0.8881664499349805,0.822599531615925,0.8602150537634409,3.316459783301205,1.975432338922248,5.712924224681711,4.139554181459939,9757.674575756362,15399.141555030972,775.245492080182,775.2454920801811,22,22,33.037368546086796,15.094602504829279,8546.887609724954,3720.0,0.0,48827.72127122965,15399.141555030974,15399.141555030974,236.10348464264428,False,n_32d_out_of_band
J_g_2asset_eth_sol_with+g_trend_slope_strong_with+g_rf_with,J_confluence,g_2asset_eth_sol_with+g_trend_slope_strong_with+g_rf_with,3388,1157,690,1541,0.8772687986171133,0.8826086956521739,0.7923426346528228,0.839728453364817,3.231179583650208,2.192503772902226,6.544524605117747,4.526686776290518,10085.112416486449,15336.414798072276,775.245492080182,775.2454920801811,22,22,30.34614294946727,14.026851359498762,7711.214172474331,3388.0,0.0,50466.23088709094,15336.414798072276,15336.414798072276,256.9090624230178,False,n_32d_out_of_band
J_g_3asset_unanimity_with+g_tr_above_ema800+g_hurst_trending,J_confluence,g_3asset_unanimity_with+g_tr_above_ema800+g_hurst_trending,8009,2287,1456,4266,0.8408395277656319,0.8097527472527473,0.673230192217534,0.7459108502934199,1.6503940336736453,0.16951500746161222,2.60261012517022,1.888375552484941,11102.734793976158,15123.999799851892,1565.169085750179,1658.7417263479088,47,47,21.043281951043646,9.772411480583166,21347.20289407884,8009.0,0.0,55558.4463961926,15123.999799851892,15123.999799851892,169.98849958712515,False,n_32d_out_of_band
J_g_2asset_btc_sol_with+g_ribbon_agrees+g_hurst_trending,J_confluence,g_2asset_btc_sol_with+g_ribbon_agrees+g_hurst_trending,7770,2396,1491,3883,0.8443238731218697,0.8336686787391012,0.7118207571465361,0.7760617760617761,1.737160941457528,1.1714032561085137,2.3080107850205014,1.9138746137483447,8962.005878234608,14870.805748824638,1632.017187802012,1632.017187801961,23,27,19.870596966304753,11.303475805475705,19430.65842421663,7770.0,0.0,44846.169203141435,14870.80574882464,14870.80574882464,143.8207433661174,False,n_32d_out_of_band
J_g_xa_majority_with+g_rf_with+g_hurst_trending,J_confluence,g_xa_majority_with+g_rf_with+g_hurst_trending,8873,2748,1664,4461,0.8151382823871907,0.8185096153846154,0.6828065456175746,0.749239265186521,1.383337628137712,1.8892163441821752,1.7288660176221045,1.651925966804213,7712.471304612208,14657.539103453782,1201.2665940941615,1590.5235729348133,40,40,21.89205362984826,11.678861556359093,22322.9892429643,8873.0,0.0,38593.45751390477,14657.539103453782,14657.539103453782,115.47220250099011,False,n_32d_out_of_band
J_g_2asset_btc_sol_with+g_tr_above_ema200+g_hurst_trending,J_confluence,g_2asset_btc_sol_with+g_tr_above_ema200+g_hurst_trending,7822,2414,1509,3899,0.8454846727423364,0.8303512259774686,0.7230058989484484,0.7815136793658911,1.8093105012372352,1.0177539387251089,2.1376646082249633,1.820278771540783,8334.754307469131,14238.220550992006,1405.3116690797588,1405.3116690797215,27,27,20.30321703725991,11.473586132204487,19510.72294515082,7822.0,0.0,41707.381920731634,14238.220550992006,14238.220550992006,133.47999588450446,False,n_32d_out_of_band
J_g_3asset_unanimity_with+g_ribbon_agrees+g_hurst_trending,J_confluence,g_3asset_unanimity_with+g_ribbon_agrees+g_hurst_trending,7313,2262,1417,3634,0.8452696728558797,0.8285109386026818,0.7110621904237755,0.7753316012580337,1.7402368220349234,0.8429944232993821,2.4812174988180784,1.9345936250462352,9016.744390704896,14147.683179963118,1465.9279701388368,1477.5452990858266,29,29,20.590823787265307,10.995789951148561,18184.654317178272,7313.0,0.0,45120.08250174044,14147.683179963118,14147.683179963118,149.57440945758984,False,n_32d_out_of_band
J_g_2asset_btc_eth_with+g_rf_with+g_hurst_trending,J_confluence,g_2asset_btc_eth_with+g_rf_with+g_hurst_trending,7789,2432,1464,3893,0.8207236842105263,0.8107923497267759,0.6822501926534806,0.7496469379894724,1.6700080703031521,0.8563950474785655,2.1682274924715417,1.7660972659747847,8440.909628191712,13756.131604677597,1069.847491147786,1404.1256546365046,40,40,20.86349122786718,10.97827468843509,19480.6987498005,7789.0,0.0,42238.58660187343,13756.131604677597,13756.131604677597,135.28419093638772,False,n_32d_out_of_band
J_g_3asset_unanimity_with+g_tr_above_ema200+g_hurst_trending,J_confluence,g_3asset_unanimity_with+g_tr_above_ema200+g_hurst_trending,7360,2281,1435,3644,0.8465585269618588,0.8250871080139373,0.7220087815587267,0.7807065217391305,1.820833177363432,0.6855411404136725,2.3583911107336517,1.8656316877137276,8593.977207513426,13731.049221573036,1328.1973340433342,1463.2822139173115,39,39,21.435969247305856,11.21134447865358,18234.694642762144,7360.0,0.0,43004.54175243278,13731.049221573034,13731.049221573034,142.36558380467972,False,n_32d_out_of_band
J_g_xa_majority_with+g_tr_above_ema800+g_rf_with,J_confluence,g_xa_majority_with+g_tr_above_ema800+g_rf_with,23387,12278,5097,6012,0.6760873106369115,0.6902099274082794,0.6831337325349301,0.6809766109377005,0.10900044465700805,0.15002959599901186,1.858288834780614,0.5676247823580091,11172.03247470105,13275.040785006757,1480.3927380235727,5347.8903548513445,30,30,23.441343459777958,6.402303995202599,30084.243741022503,23387.0,0.0,55905.21424676068,13275.040785006759,13275.040785006759,144.08630472582533,False,n_32d_out_of_band
J_g_2asset_btc_sol_with+g_trend_slope_strong_with+g_markov_with,J_confluence,g_2asset_btc_sol_with+g_trend_slope_strong_with+g_markov_with,2185,750,457,978,0.896,0.8643326039387309,0.7413087934560327,0.820137299771167,6.828059418306829,2.3976463960888643,7.213648835394004,6.07401259851628,7054.948561015336,13271.717527758072,775.245492080182,775.2454920801811,22,22,20.144344919601174,12.014513856569048,4893.943842102462,2185.0,0.0,35303.19229706609,13271.717527758072,13271.717527758072,225.59237901784908,False,n_32d_out_of_band
J_g_3asset_unanimity_with+g_trend_slope_strong_with+g_markov_with,J_confluence,g_3asset_unanimity_with+g_trend_slope_strong_with+g_markov_with,2120,730,451,939,0.8986301369863013,0.8691796008869179,0.7369542066027689,0.8207547169811321,6.8939706999645525,2.593063686875091,7.263285432262545,6.1425921484194905,6820.22502089453,13022.295354649319,775.245492080182,775.2454920801811,22,22,19.848955352495466,11.943525412903478,4698.786572325371,2120.0,0.0,34128.62806008172,13022.29535464932,13022.29535464932,222.56963188857492,False,n_32d_out_of_band
J_g_2asset_btc_eth_with+g_trend_slope_strong_with+g_markov_with,J_confluence,g_2asset_btc_eth_with+g_trend_slope_strong_with+g_markov_with,2302,800,469,1033,0.8825,0.8656716417910447,0.739593417231365,0.8149435273675065,5.944688211156939,2.3037678402035846,6.8438978062348,5.606413605482876,7069.746433840548,12905.964119821581,775.245492080182,775.2454920801811,22,22,18.74511449974295,11.17996296125292,5169.165632813747,2302.0,0.0,35377.24133447832,12905.964119821581,12905.964119821581,219.9650474716327,False,n_32d_out_of_band
L_g_1h_rf_with+g_trend_slope_strong_with+g_tr_above_ema800,L_grandparent_1h,g_1h_rf_with+g_trend_slope_strong_with+g_tr_above_ema800,2558,849,546,1163,0.9057714958775029,0.86996336996337,0.7824591573516767,0.8420641125879593,3.0458636575162488,1.8177044785757974,7.877201077448145,4.980293097578527,9161.184853072193,12739.589743605871,775.245492080182,900.0,22,36,17.735572696886237,9.613284202202918,5819.689865404053,2558.0,0.0,45842.867278174854,12739.589743605873,12739.589743605873,268.6345011261992,False,n_32d_out_of_band
Q_g_parent_15m_slope_with+g_trend_slope_strong_with,Q_parent_15m,g_parent_15m_slope_with+g_trend_slope_strong_with,4831,1554,875,2402,0.741956241956242,0.7485714285714286,0.7131557035803497,0.7288346098116332,0.6718476105702645,-1.284696778075621,5.268225580693552,2.6028191576973576,12654.277844825912,12574.219350835934,1144.6983656179052,3920.6446670296573,31,46,23.476786513539196,6.610722330179463,12019.686205245516,4831.0,0.0,63322.41833838384,12574.219350835934,12574.219350835934,258.19680526163665,False,n_32d_out_of_band
Q_g_parent_15m_slope_with+g_trend_slope_strong_with+g_within_dev,Q_parent_15m,g_parent_15m_slope_with+g_trend_slope_strong_with+g_within_dev,4831,1554,875,2402,0.741956241956242,0.7485714285714286,0.7131557035803497,0.7288346098116332,0.6718476105702645,-1.284696778075621,5.268225580693552,2.6028191576973576,12654.277844825912,12574.219350835934,1144.6983656179052,3920.6446670296573,31,46,23.476786513539196,6.610722330179463,12019.686205245516,4831.0,0.0,63322.41833838384,12574.219350835934,12574.219350835934,258.19680526163665,False,n_32d_out_of_band
Q_g_parent_15m_slope_with+g_trend_slope_strong_with+g_hurst_trending,Q_parent_15m,g_parent_15m_slope_with+g_trend_slope_strong_with+g_hurst_trending,4831,1554,875,2402,0.741956241956242,0.7485714285714286,0.7131557035803497,0.7288346098116332,0.6718476105702645,-1.284696778075621,5.268225580693552,2.6028191576973576,12654.277844825912,12574.219350835934,1144.6983656179052,3920.6446670296573,31,46,23.476786513539196,6.610722330179463,12019.686205245516,4831.0,0.0,63322.41833838384,12574.219350835934,12574.219350835934,258.19680526163665,False,n_32d_out_of_band
L_g_1h_rf_with+g_ribbon_agrees+g_hurst_trending,L_grandparent_1h,g_1h_rf_with+g_ribbon_agrees+g_hurst_trending,7217,2168,1308,3741,0.8685424354243543,0.8547400611620795,0.7179898422881582,0.788000554246917,1.9261073938494253,1.705871145028604,1.553308005683395,1.6929479751731396,5810.925249261581,12218.005536824548,1663.277869796596,1663.277869796555,24,36,12.296459280381901,10.454605711549583,18720.085800925677,7217.0,0.0,29078.059141657905,12218.005536824547,12218.005536824547,95.00608775286872,False,n_32d_out_of_band
L_g_1h_rf_with+g_tr_above_ema800+g_hurst_trending,L_grandparent_1h,g_1h_rf_with+g_tr_above_ema800+g_hurst_trending,7179,2182,1303,3694,0.8606782768102658,0.8411358403683806,0.7122360584731998,0.7807494079955426,1.6293475094211072,1.1696919381628115,1.875788764402956,1.6727271983127898,6929.163695704519,12008.508556687519,1509.9829111653426,1509.9829111653435,31,36,13.913879184058263,9.626050619010327,18484.896270681493,7179.0,0.005,34673.760735698444,12008.508556687519,12008.508556687519,114.00722524082147,False,n_32d_out_of_band
J_g_xa_majority_with+g_tr_above_ema800+g_ribbon_agrees,J_confluence,g_xa_majority_with+g_tr_above_ema800+g_ribbon_agrees,27291,14331,6060,6900,0.6986253576163561,0.7044554455445544,0.7028985507246377,0.701000329779048,0.13425820494031032,-0.17396505145009278,1.6136836457375148,0.4398608800996987,11134.417155588852,12004.243278800877,1600.8268844259119,6045.716563502841,34,37,32.571681703937344,5.471594206307894,34527.824652870135,27291.0,0.0,55716.98596522912,12004.243278800877,12004.243278800877,134.04263078883878,False,n_32d_out_of_band
L_g_1h_rf_with+g_tr_above_ema200+g_hurst_trending,L_grandparent_1h,g_1h_rf_with+g_tr_above_ema200+g_hurst_trending,7180,2180,1310,3690,0.868348623853211,0.8557251908396947,0.7341463414634146,0.797075208913649,1.8925921947066833,1.6542382991010238,1.4396574244382747,1.6163285588384602,5312.335896177234,11605.239052460143,1452.7766975808186,1452.7766975808208,23,36,13.135756602687986,10.907553258904034,18464.88014044794,7180.0,0.0,26583.10178555873,11605.239052460143,11605.239052460143,87.45252319997125,False,n_32d_out_of_band
J_g_xa_majority_with+g_tr_above_ema200+g_rf_with,J_confluence,g_xa_majority_with+g_tr_above_ema200+g_rf_with,23180,12112,4992,6076,0.6882430647291942,0.7033253205128205,0.6930546412113232,0.6927523727351165,0.10284436205105917,0.30513049040682333,1.4280927656132094,0.4937857620853819,8677.09164386586,11445.953965139151,1294.7934794842658,6337.180636198634,29,30,24.53464266924294,5.616109605032223,30404.501824759267,23180.0,0.0,43420.44909801234,11445.953965139153,11445.953965139153,111.31797610075233,False,n_32d_out_of_band
J_g_2asset_eth_sol_with+g_rf_with+g_hurst_trending,J_confluence,g_2asset_eth_sol_with+g_rf_with+g_hurst_trending,7417,2283,1432,3702,0.8195356986421375,0.8044692737430168,0.6815235008103727,0.7477416745314818,1.4734987672570772,1.5647478002428186,1.556871410731891,1.5327294725798952,5763.537962529461,11368.254498125083,1331.1688486415433,1819.4571254493808,33,33,22.312765464022753,10.600291338463633,18524.928531148584,7417.0,0.0,28840.931615996757,11368.254498125081,11368.254498125081,94.72638216743026,False,n_32d_out_of_band
Q_g_parent_15m_slope_with+g_trend_slope_strong_with+g_markov_with,Q_parent_15m,g_parent_15m_slope_with+g_trend_slope_strong_with+g_markov_with,2467,860,480,1127,0.8151162790697675,0.7604166666666666,0.7116237799467613,0.7571949736522091,3.7517215582846926,-0.7241452767992568,7.327524812092838,4.514394515804548,8258.120463228628,11137.01127048982,775.245492080182,1254.4127596645335,23,23,29.022150743326307,9.435528032604646,5639.544693302122,2467.0,0.0,41323.90366907779,11137.011270489818,11137.011270489818,245.9910213718366,False,n_32d_out_of_band
J_g_xa_majority_with+g_trend_slope_strong_with+g_markov_with,J_confluence,g_xa_majority_with+g_trend_slope_strong_with+g_markov_with,2465,856,485,1124,0.8481308411214953,0.8515463917525773,0.7090747330960854,0.785395537525355,4.7375532743820274,1.769525674285467,5.3420551369762945,4.429223338280252,6004.469973961355,10918.035528860823,981.5191917944417,981.5191917944421,22,22,18.052735540891433,10.108675873917724,5624.532595626961,2465.0,0.002,30046.563245559617,10918.035528860823,10918.035528860823,179.0983240268322,False,n_32d_out_of_band
J_g_xa_majority_with+g_tr_above_ema200+g_tr_above_ema800,J_confluence,g_xa_majority_with+g_tr_above_ema200+g_tr_above_ema800,30236,15912,6684,7640,0.6932503770739065,0.699281867145422,0.6914921465968586,0.6941394364333907,0.2872750280209394,-0.2551855883323586,1.0507189129669805,0.3602643295582562,8027.492495067731,10892.952268523435,4047.944246445221,7530.625444675958,44,44,16.25277529932846,4.140896798560309,38230.8087460765,30236.0,0.012,40169.83380752603,10892.952268523435,10892.952268523435,91.84028630327849,False,n_32d_out_of_band
J_g_2asset_eth_sol_with+g_trend_slope_strong_with+g_markov_with,J_confluence,g_2asset_eth_sol_with+g_trend_slope_strong_with+g_markov_with,2218,766,461,991,0.8616187989556136,0.8590021691973969,0.698284561049445,0.78809738503156,5.54014059029189,2.214689539092606,5.570358245100434,4.862463746879986,5520.22502089453,10784.94459057981,775.245492080182,775.245492080182,22,22,18.970807895814175,10.691793527829468,4958.996265361493,2218.0,0.0,27623.385734178653,10784.944590579811,10784.944590579811,175.35572690947268,False,n_32d_out_of_band
J_g_3asset_unanimity_with+g_rf_with+g_hurst_trending,J_confluence,g_3asset_unanimity_with+g_rf_with+g_hurst_trending,6784,2113,1302,3369,0.8173213440605773,0.7972350230414746,0.6815078658355596,0.7460200471698113,1.4912575669656345,0.6118522528511375,1.934206893219554,1.5424531095912801,6516.343023256677,10464.001895467245,1406.316935444439,1711.7585198598179,33,33,20.641930379273102,9.783015460211391,16858.585689205724,6784.0,0.0,32607.992649994234,10464.001895467245,10464.001895467245,112.26733983739979,False,n_32d_out_of_band
J_g_2asset_btc_sol_with+g_rf_with+g_hurst_trending,J_confluence,g_2asset_btc_sol_with+g_rf_with+g_hurst_trending,7235,2259,1372,3604,0.8087649402390438,0.8010204081632653,0.6822974472807991,0.7442985487214927,1.1854842706923558,0.9055671018128034,1.8148473253064352,1.4459097154921339,6540.709760404393,10461.156791585589,1475.8444283900317,1775.503503135712,28,28,18.342961852265315,9.115953130107629,18034.53334042666,7235.0,0.0,32729.92459602306,10461.156791585589,10461.156791585589,108.95131763441691,False,n_32d_out_of_band
J_g_2asset_btc_eth_with+g_tr_above_ema800+g_rf_with,J_confluence,g_2asset_btc_eth_with+g_tr_above_ema800+g_rf_with,20569,10747,4496,5326,0.6681864706429701,0.6743772241992882,0.6755538865940668,0.6714473236423745,0.039062373979713405,-0.29017619051645044,2.0900288420907502,0.49816057142172,11131.493612975337,10246.664793573358,1307.385867842062,4557.672748761595,29,30,22.161197839913704,5.213131146913266,26651.477405969035,20569.0,0.0,55702.356462805255,10246.66479357336,10246.66479357336,152.52915362863396,False,n_32d_out_of_band
J_g_xa_majority_with+g_hawkes_imbalance_with+g_ribbon_agrees,J_confluence,g_xa_majority_with+g_hawkes_imbalance_with+g_ribbon_agrees,6509,3036,1857,1616,0.839262187088274,0.8508346795907378,0.745049504950495,0.8191734521431864,1.3332747871385655,2.05124835367714,1.3517998080820726,1.5427099303106104,2184.508489860629,10041.498936391763,1514.350657540828,1545.739446329237,24,24,29.68778602418728,11.983974467084046,8086.516614353353,6509.0,0.0,10931.351607335355,10041.498936391765,10041.498936391765,54.34167974351968,False,n_32d_out_of_band
L_g_1h_rf_with+g_tr_above_ema800+g_rf_with,L_grandparent_1h,g_1h_rf_with+g_tr_above_ema800+g_rf_with,17475,8198,4137,5140,0.709197365211027,0.6920473773265652,0.7192607003891051,0.7080972818311874,0.22569372818215602,-0.3180674391260437,1.7754992569092014,0.5528159295271055,9126.066180513295,9660.458368486168,1795.8677618649408,5413.016536057202,29,39,24.05017311598748,5.956356687805285,25720.727350109057,17475.0,0.0,45667.132297282806,9660.458368486166,9660.458368486166,127.29227675709768,False,n_32d_out_of_band
J_g_2asset_btc_eth_with+g_tr_above_ema200+g_rf_with,J_confluence,g_2asset_btc_eth_with+g_tr_above_ema200+g_rf_with,19877,10309,4295,5273,0.6855175089727422,0.6947613504074506,0.6884126683102598,0.6882829400815013,0.11960299522931883,-0.01023853713092778,1.6041294082036355,0.4853643472505651,8458.57436945777,9647.587130299482,1390.8956783381027,4937.009991953275,29,30,20.408460654440457,5.360516146942094,26386.263680374523,19877.0,0.0,42326.98154230427,9647.587130299482,9647.587130299482,116.48453930683134,False,n_32d_out_of_band
L_g_1h_rf_with+g_tr_above_ema800+g_markov_with,L_grandparent_1h,g_1h_rf_with+g_tr_above_ema800+g_markov_with,7974,2297,1187,4490,0.8384849804092295,0.8348778433024431,0.7075723830734967,0.764233759719087,0.9612827056494841,1.5255843958416613,1.1848552316758156,1.1711731932487244,5319.999990224413,9338.935042965328,2375.132983157114,2375.1329831571693,29,36,15.792614746857474,9.08426198872607,22468.106187157526,7973.999999999999,0.007,26621.453161701356,9338.935042965328,9338.935042965328,79.3941422331187,False,n_32d_out_of_band
L_g_1h_rf_with+g_tr_above_ema200+g_markov_with,L_grandparent_1h,g_1h_rf_with+g_tr_above_ema200+g_markov_with,8158,2385,1231,4542,0.8377358490566038,0.8359057676685622,0.7245706737120211,0.774454523167443,1.1671065832089533,1.7418999451096706,0.94077769828294,1.1278303921285202,4273.012305601113,9200.840338984468,2531.1539821711012,2531.153982171135,29,36,14.170250455443643,9.129301758279707,22728.315880193648,8158.0,0.01,21382.292699616173,9200.840338984468,9200.840338984468,63.40311255449605,False,n_32d_out_of_band
J_g_xa_majority_with+g_tr_above_ema200+g_ribbon_agrees,J_confluence,g_xa_majority_with+g_tr_above_ema200+g_ribbon_agrees,29515,15477,6492,7546,0.6852749240808942,0.6934688847812692,0.691889742910151,0.6887684228358462,0.011797119405092194,-0.16858661311629952,1.327649247203384,0.3085400963604382,10018.441219396736,9106.560944078334,1990.1660336508753,8254.622085696083,30,39,25.01816151321684,3.8408831368240985,37760.429685588126,29515.0,0.0,50132.6060461474,9106.560944078334,9106.560944078334,115.32985711897604,False,n_32d_out_of_band
L_g_1h_rf_with+g_mp_skew_with+g_rf_with,L_grandparent_1h,g_1h_rf_with+g_mp_skew_with+g_rf_with,5944,1799,1043,3102,0.7426347971095053,0.7516778523489933,0.6260477111540941,0.683378196500673,1.1912428332363003,4.070613420039588,0.8714072560691191,1.529576204983143,2703.1053083264073,9091.800962419802,3469.6458323017005,3469.6458323017105,22,44,5.608005839218756,7.2051059967249325,15522.5089961164,5944.0,0.235,13526.426971614008,9091.8009624198,9091.8009624198,48.53355107134224,False,n_32d_out_of_band
L_g_1h_rf_with+g_trend_slope_strong_with+g_ribbon_agrees,L_grandparent_1h,g_1h_rf_with+g_trend_slope_strong_with+g_ribbon_agrees,2582,852,542,1188,0.9002347417840375,0.8782287822878229,0.7651515151515151,0.8334624322230829,2.8806760805679357,2.1104359998032134,4.489146798723875,3.459062249969475,5333.1063968839635,8931.298729421185,775.245492080182,900.0,22,36,14.925125098832455,9.877921016828713,5944.790679363728,2582.0,0.0,26687.038047349208,8931.298729421185,8931.298729421185,154.72911008864966,False,n_32d_out_of_band
O_g_hl_liq_cascade_with+g_ribbon_agrees,O_hl,g_hl_liq_cascade_with+g_ribbon_agrees,3122,1529,844,749,0.8489208633093526,0.8684834123222749,0.8664886515353805,0.8584240871236387,3.4067198267832306,2.529306111132816,2.3734475938602815,2.9216275530906493,1777.7122478013507,9121.321220749007,250.37737347646703,1140.2506834983037,5,22,13.73196485697135,10.987284169528422,3748.020386231845,3122.0,0.0,8895.729967441255,9121.321220749007,8895.729967441255,64.95619183049503,False,n_32d_out_of_band
J_g_2asset_btc_sol_with+g_trend_slope_strong_with+g_mp_skew_with,J_confluence,g_2asset_btc_sol_with+g_trend_slope_strong_with+g_mp_skew_with,2246,771,428,1047,0.8391699092088197,0.8714953271028038,0.7392550143266475,0.798753339269813,2.670970925264837,2.881773686387706,5.334292965094694,3.9526814138946014,5585.004734454145,8877.722455607274,967.3104223696571,967.3104223696573,36,36,17.12609569987914,10.398542322587975,5239.222088631163,2246.0,0.005,27947.545529953946,8877.722455607274,8877.722455607274,172.60374116750575,False,n_32d_out_of_band
L_g_1h_rf_with+g_rf_with+g_markov_with,L_grandparent_1h,g_1h_rf_with+g_rf_with+g_markov_with,7724,2242,1163,4319,0.7912578055307761,0.7953568357695615,0.6936790923824959,0.7373122734334542,0.6434203164623529,2.045608400481165,1.1615035128626774,1.1442419201608094,5016.5336720539035,8838.124591322092,2356.4287444311476,2356.428744431176,31,36,12.743685198165275,8.478086351028951,21612.41661967335,7724.0,0.03,25102.897825202308,8838.124591322092,8838.124591322092,76.33296458598025,False,n_32d_out_of_band
J_g_2asset_btc_eth_with+g_tr_above_ema800+g_ribbon_agrees,J_confluence,g_2asset_btc_eth_with+g_tr_above_ema800+g_ribbon_agrees,23953,12532,5339,6082,0.691270347909352,0.6902041580820378,0.6969746793817823,0.6924811088381414,0.0578247167018007,-0.5881785578072021,1.848694648915919,0.36856071825161485,11243.76085470662,8828.134884280931,1340.5408269445234,6732.733171500073,34,37,25.205398119110832,4.177511362949139,30434.526020109588,23953.0,0.0,56264.1453956689,8828.13488428093,8828.13488428093,144.17447945384234,False,n_32d_out_of_band
L_g_1h_rf_with+g_ribbon_agrees+g_markov_with,L_grandparent_1h,g_1h_rf_with+g_ribbon_agrees+g_markov_with,8234,2347,1240,4647,0.833830421815083,0.8290322580645161,0.7127178825048418,0.764755890211319,0.795021116152017,1.6613033425754566,1.0509833584758554,1.0699356778284734,4883.919666837301,8809.85037123965,2511.383384280669,2511.383384280707,31,36,13.343233172348077,8.814307948608365,23253.73929882428,8234.0,0.015,24439.293025400326,8809.85037123965,8809.85037123965,71.64438773539032,False,n_32d_out_of_band
J_g_2asset_btc_eth_with+g_trend_slope_strong_with+g_mp_skew_with,J_confluence,g_2asset_btc_eth_with+g_trend_slope_strong_with+g_mp_skew_with,2362,812,447,1103,0.8362068965517241,0.8747203579418344,0.7379873073436083,0.7976291278577476,2.3165027618825818,2.8492300073645866,5.122236792008709,3.7275331234234677,5649.827181585606,8804.433237526231,900.0,900.0,36,36,16.59464400354242,9.975045573045367,5519.447911900835,2362.0,0.007,28271.9191659141,8804.433237526231,8804.433237526231,170.11687940356964,False,n_32d_out_of_band
